0,1,2,3,4,5,6,7,8,9,10
1,40.2523639,-123.8205906,19.585,66,3.16,21.3615625,55.4375,3,0,0
2,40.2523639,-123.8205906,19.52,68,3,21.3615625,55.4375,3,0,0
3,40.2523639,-123.8205906,20.405,63,3.17,21.3615625,55.4375,3,0,0
4,40.2523639,-123.8205906,20.225,60,2.06,21.3615625,55.4375,3,0,0
5,40.2523639,-123.8205906,20.715,62,2.15,21.3615625,55.4375,3,0,0
0,41.5054438,-121.0216383,21.14,34,2.49,22.5790625,33.80208333,3,0,0
1,41.5054438,-121.0216383,19.765,36,1.51,22.5790625,33.80208333,3,0,0
2,41.5054438,-121.0216383,19.76,35,2.12,22.5790625,33.80208333,3,0,0
3,41.5054438,-121.0216383,19.975,38,2.04,22.5790625,33.80208333,3,0,0
4,41.5054438,-121.0216383,19.955,37,2.29,22.5790625,33.80208333,3,0,0
5,41.5054438,-121.0216383,19.505,35,1.86,22.5790625,33.80208333,3,0,0
0,40.3693062,-123.9244852,18.895,65,3.76,18.16979167,67.11458333,3,1,0
1,40.3693062,-123.9244852,16.91,76,3.22,18.16979167,67.11458333,3,1,0
2,40.3693062,-123.9244852,16.765,77,3.16,18.16979167,67.11458333,3,1,0
3,40.3693062,-123.9244852,18.105,71,3.29,18.16979167,67.11458333,3,1,0
4,40.3693062,-123.9244852,18.93,65,2.01,18.16979167,67.11458333,3,1,0
5,40.3693062,-123.9244852,19.065,66,2.05,18.16979167,67.11458333,3,1,0
0,40.3159737,-123.9183727,19.805,61,4,19.13239583,62.84375,3,0,0
1,40.3159737,-123.9183727,17.61,73,3.36,19.13239583,62.84375,3,0,0
2,40.3159737,-123.9183727,17.485,74,3.29,19.13239583,62.84375,3,0,0
3,40.3159737,-123.9183727,18.69,68,3.42,19.13239583,62.84375,3,0,0
4,40.3159737,-123.9183727,19.17,64,2.16,19.13239583,62.84375,3,0,0
5,40.3159737,-123.9183727,19.39,65,2.23,19.13239583,62.84375,3,0,0
0,40.3140293,-123.9139281,19.89,60,3.99,19.22135417,62.48958333,3,0,0
1,40.3140293,-123.9139281,17.7,73,3.36,19.22135417,62.48958333,3,0,0
2,40.3140293,-123.9139281,17.575,74,3.28,19.22135417,62.48958333,3,0,0
3,40.3140293,-123.9139281,18.76,68,3.41,19.22135417,62.48958333,3,0,0
4,40.3140293,-123.9139281,19.185,64,2.15,19.22135417,62.48958333,3,0,0
5,40.3140293,-123.9139281,19.43,65,2.23,19.22135417,62.48958333,3,0,0
0,40.3334734,-123.9269844,19.505,62,3.93,18.84427083,63.78125,3,1,0
1,40.3334734,-123.9269844,17.49,73,3.33,18.84427083,63.78125,3,1,0
2,40.3334734,-123.9269844,17.35,74,3.26,18.84427083,63.78125,3,1,0
3,40.3334734,-123.9269844,18.505,68,3.39,18.84427083,63.78125,3,1,0
4,40.3334734,-123.9269844,18.935,64,2.11,18.84427083,63.78125,3,1,0
5,40.3334734,-123.9269844,19.215,65,2.18,18.84427083,63.78125,3,1,0
0,40.3415289,-123.9303181,19.24,63,3.9,18.54770833,65.29166667,3,1,0
1,40.3415289,-123.9303181,17.145,75,3.31,18.54770833,65.29166667,3,1,0
2,40.3415289,-123.9303181,17.005,76,3.25,18.54770833,65.29166667,3,1,0
3,40.3415289,-123.9303181,18.31,70,3.38,18.54770833,65.29166667,3,1,0
4,40.3415289,-123.9303181,19.02,65,2.1,18.54770833,65.29166667,3,1,0
5,40.3415289,-123.9303181,19.165,66,2.15,18.54770833,65.29166667,3,1,0
0,40.3712507,-123.930041,18.87,65,3.76,18.12645833,67.16666667,3,1,0
1,40.3712507,-123.930041,16.985,76,3.22,18.12645833,67.16666667,3,1,0
2,40.3712507,-123.930041,16.83,76,3.17,18.12645833,67.16666667,3,1,0
3,40.3712507,-123.930041,18.095,70,3.29,18.12645833,67.16666667,3,1,0
4,40.3712507,-123.930041,18.775,65,2.01,18.12645833,67.16666667,3,1,0
5,40.3712507,-123.930041,18.99,66,2.05,18.12645833,67.16666667,3,1,0
0,40.2684746,-123.864759,21.235,55,3.99,20.66291667,57.48958333,3,0,1
1,40.2684746,-123.864759,18.83,69,3.31,20.66291667,57.48958333,3,0,0
2,40.2684746,-123.864759,18.745,70,3.18,20.66291667,57.48958333,3,0,0
3,40.2684746,-123.864759,19.795,65,3.33,20.66291667,57.48958333,3,0,0
4,40.2684746,-123.864759,19.94,62,2.16,20.66291667,57.48958333,3,0,0
5,40.2684746,-123.864759,20.275,63,2.26,20.66291667,57.48958333,3,0,0
0,40.4134772,-123.4922546,21.27,45,2.47,21.2878125,50.05208333,2,0,0
1,40.4134772,-123.4922546,19.565,58,2.28,21.2878125,50.05208333,2,0,0
2,40.4134772,-123.4922546,19.585,61,1.94,21.2878125,50.05208333,2,0,0
3,40.4134772,-123.4922546,19.625,59,2.2,21.2878125,50.05208333,2,0,0
4,40.4134772,-123.4922546,18.58,57,1.51,21.2878125,50.05208333,2,0,0
5,40.4134772,-123.4922546,19.75,58,1.6,21.2878125,50.05208333,2,0,0
0,38.2426958,-120.2549156,26.19,27,1.23,23.99677083,31.66666667,2,0,0
1,38.2426958,-120.2549156,24.14,27,0.5,23.99677083,31.66666667,2,0,0
2,38.2426958,-120.2549156,23.22,27,1.1,23.99677083,31.66666667,2,0,0
3,38.2426958,-120.2549156,22.94,28,0.68,23.99677083,31.66666667,2,0,0
4,38.2426958,-120.2549156,21.49,29,0.34,23.99677083,31.66666667,2,0,0
5,38.2426958,-120.2549156,20.84,29,0.34,23.99677083,31.66666667,2,0,0
0,40.2481973,-123.8197572,21.89,52,3.84,21.38114583,55.38541667,3,0,1
1,40.2481973,-123.8197572,19.6,66,3.18,21.38114583,55.38541667,3,0,0
2,40.2481973,-123.8197572,19.535,68,3.01,21.38114583,55.38541667,3,0,0
3,40.2481973,-123.8197572,20.405,63,3.19,21.38114583,55.38541667,3,0,0
4,40.2481973,-123.8197572,20.225,60,2.08,21.38114583,55.38541667,3,0,0
5,40.2481973,-123.8197572,20.705,62,2.18,21.38114583,55.38541667,3,0,0
0,40.0932019,-123.6797493,23.34,42,2.91,22.41552083,50.52083333,2,0,0
1,40.0932019,-123.6797493,20.41,58,2.27,22.41552083,50.52083333,2,0,0
2,40.0932019,-123.6797493,20.035,61,1.9,22.41552083,50.52083333,2,0,0
3,40.0932019,-123.6797493,20.68,58,2.21,22.41552083,50.52083333,2,0,0
4,40.0932019,-123.6797493,19.605,56,1.52,22.41552083,50.52083333,2,0,0
5,40.0932019,-123.6797493,20.495,57,1.55,22.41552083,50.52083333,2,0,0
0,40.5590288,-123.6953193,19.655,53,2.36,19.51260417,56.58333333,2,0,0
1,40.5590288,-123.6953193,17.885,65,2.28,19.51260417,56.58333333,2,0,0
2,40.5590288,-123.6953193,17.885,67,2.09,19.51260417,56.58333333,2,0,0
3,40.5590288,-123.6953193,17.845,66,2.32,19.51260417,56.58333333,2,0,0
4,40.5590288,-123.6953193,16.945,64,1.49,19.51260417,56.58333333,2,0,0
5,40.5590288,-123.6953193,18.135,64,1.53,19.51260417,56.58333333,2,0,0
0,40.2831966,-123.8647593,20.955,56,3.95,20.390625,58.48958333,3,0,1
1,40.2831966,-123.8647593,18.67,69,3.29,20.390625,58.48958333,3,0,0
2,40.2831966,-123.8647593,18.58,71,3.17,20.390625,58.48958333,3,0,0
3,40.2831966,-123.8647593,19.625,66,3.32,20.390625,58.48958333,3,0,0
4,40.2831966,-123.8647593,19.775,62,2.13,20.390625,58.48958333,3,0,0
5,40.2831966,-123.8647593,20.125,63,2.22,20.390625,58.48958333,3,0,0
0,40.0195911,-123.7869704,22.8,49,4.22,21.5584375,55.875,3,0,1
1,40.0195911,-123.7869704,19.62,65,3.33,21.5584375,55.875,3,0,0
2,40.0195911,-123.7869704,19.18,68,3.02,21.5584375,55.875,3,0,0
3,40.0195911,-123.7869704,20.17,63,3.29,21.5584375,55.875,3,0,0
4,40.0195911,-123.7869704,19.73,61,2.6,21.5584375,55.875,3,0,0
5,40.0195911,-123.7869704,20.005,63,2.66,21.5584375,55.875,3,0,0
0,36.9482851,-121.6977256,23.64,54,1.56,17.8003125,70.0625,2,2,1
1,36.9482851,-121.6977256,19.98,61,2.31,17.8003125,70.0625,2,2,1
2,36.9482851,-121.6977256,17.93,71,2.38,17.8003125,70.0625,2,2,1
3,36.9482851,-121.6977256,17.92,71,2.24,17.8003125,70.0625,2,2,1
4,36.9482851,-121.6977256,18.745,66,1.83,17.8003125,70.0625,2,2,1
5,36.9482851,-121.6977256,18.54,67,1.96,17.8003125,70.0625,2,2,1
0,37.5357661,-120.9835428,30.935,32,3.89,27.283125,40.57291667,3,0,0
1,37.5357661,-120.9835428,28.995,26,3.03,27.283125,40.57291667,3,0,0
2,37.5357661,-120.9835428,26.065,32,2.42,27.283125,40.57291667,3,0,0
3,37.5357661,-120.9835428,25.325,39,2.55,27.283125,40.57291667,3,0,0
4,37.5357661,-120.9835428,25.43,36,3.05,27.283125,40.57291667,3,0,0
5,37.5357661,-120.9835428,25.975,37,2.72,27.283125,40.57291667,3,0,0
0,36.7893887,-118.830104,21.925,32,0.89,20.41770833,38.30208333,2,1,0
1,36.7893887,-118.830104,21.56,30,1.2,20.41770833,38.30208333,2,1,0
2,36.7893887,-118.830104,21.195,25,1.14,20.41770833,38.30208333,2,1,0
3,36.7893887,-118.830104,20.57,26,1.22,20.41770833,38.30208333,2,1,0
4,36.7893887,-118.830104,20.59,27,0.73,20.41770833,38.30208333,2,1,0
5,36.7893887,-118.830104,20.125,26,0.67,20.41770833,38.30208333,2,1,0
0,40.2770855,-123.8836486,20.805,56,4.05,20.22572917,58.77083333,3,0,1
1,40.2770855,-123.8836486,18.475,70,3.36,20.22572917,58.77083333,3,0,0
2,40.2770855,-123.8836486,18.38,71,3.25,20.22572917,58.77083333,3,0,0
3,40.2770855,-123.8836486,19.455,66,3.4,20.22572917,58.77083333,3,0,0
4,40.2770855,-123.8836486,19.64,62,2.19,20.22572917,58.77083333,3,0,0
5,40.2770855,-123.8836486,19.955,64,2.28,20.22572917,58.77083333,3,0,0
0,40.1220884,-123.8491974,21.675,52,4.57,20.59604167,58.13541667,3,0,1
1,40.1220884,-123.8491974,18.985,67,3.86,20.59604167,58.13541667,3,0,0
2,40.1220884,-123.8491974,18.675,70,3.63,20.59604167,58.13541667,3,0,0
3,40.1220884,-123.8491974,19.49,65,3.84,20.59604167,58.13541667,3,0,0
4,40.1220884,-123.8491974,19.365,63,3.07,20.59604167,58.13541667,3,0,0
5,40.1220884,-123.8491974,19.475,64,3.17,20.59604167,58.13541667,3,0,0
0,36.1043915,-118.6553674,24.075,32,1.64,22.23375,38.03125,2,1,0
1,36.1043915,-118.6553674,23.125,28,2.52,22.23375,38.03125,2,1,1
2,36.1043915,-118.6553674,22.655,23,1.76,22.23375,38.03125,2,1,1
3,36.1043915,-118.6553674,21.87,25,1.57,22.23375,38.03125,2,1,1
4,36.1043915,-118.6553674,20.985,29,0.91,22.23375,38.03125,2,1,0
5,36.1043915,-118.6553674,20.855,29,0.94,22.23375,38.03125,2,1,0
0,36.4093894,-118.7320398,23.54,33,0.85,22.26708333,38.57291667,2,2,1
1,36.4093894,-118.7320398,23.22,28,1.42,22.26708333,38.57291667,2,2,1
2,36.4093894,-118.7320398,22.89,23,0.8,22.26708333,38.57291667,2,2,1
3,36.4093894,-118.7320398,21.775,25,0.7,22.26708333,38.57291667,2,2,1
4,36.4093894,-118.7320398,21.195,29,0.64,22.26708333,38.57291667,2,2,1
5,36.4093894,-118.7320398,20.685,28,0.46,22.26708333,38.57291667,2,2,1
0,36.4466098,-118.6628722,21.59,36,0.88,20.254375,43.07291667,2,2,1
1,36.4466098,-118.6628722,20.97,31,1.43,20.254375,43.07291667,2,2,1
2,36.4466098,-118.6628722,20.745,26,0.84,20.254375,43.07291667,2,2,1
3,36.4466098,-118.6628722,19.795,28,0.75,20.254375,43.07291667,2,2,1
4,36.4466098,-118.6628722,19.43,31,0.66,20.254375,43.07291667,2,2,1
5,36.4466098,-118.6628722,18.99,30,0.49,20.254375,43.07291667,2,2,1
0,35.8718944,-118.6034211,24.835,30,2.14,23.1565625,35.5625,3,1,1
1,35.8718944,-118.6034211,24.07,27,2.9,23.1565625,35.5625,3,1,1
2,35.8718944,-118.6034211,23.475,23,2.1,23.1565625,35.5625,3,1,1
3,35.8718944,-118.6034211,22.71,24,1.68,23.1565625,35.5625,3,1,1
4,35.8718944,-118.6034211,21.665,29,0.97,23.1565625,35.5625,3,1,1
5,35.8718944,-118.6034211,21.655,28,1.08,23.1565625,35.5625,3,1,1
0,36.3813343,-118.7373173,19.245,40,1.07,17.45385417,48.86458333,2,2,1
1,36.3813343,-118.7373173,18.115,36,1.6,17.45385417,48.86458333,2,2,1
2,36.3813343,-118.7373173,18.015,29,1.12,17.45385417,48.86458333,2,2,1
3,36.3813343,-118.7373173,17.29,32,1.12,17.45385417,48.86458333,2,2,1
4,36.3813343,-118.7373173,17.01,35,0.71,17.45385417,48.86458333,2,2,1
5,36.3813343,-118.7373173,16.7,35,0.59,17.45385417,48.86458333,2,2,1
0,36.4171663,-118.6937059,22.32,35,0.86,21.04270833,41.375,2,2,1
1,36.4171663,-118.6937059,21.875,30,1.42,21.04270833,41.375,2,2,1
2,36.4171663,-118.6937059,21.605,24,0.8,21.04270833,41.375,2,2,1
3,36.4171663,-118.6937059,20.56,27,0.71,21.04270833,41.375,2,2,1
4,36.4171663,-118.6937059,20.14,30,0.65,21.04270833,41.375,2,2,1
5,36.4171663,-118.6937059,19.66,29,0.47,21.04270833,41.375,2,2,1
0,36.0518919,-118.6061995,24.425,31,1.71,22.60333333,37.17708333,3,1,1
1,36.0518919,-118.6061995,23.44,28,2.62,22.60333333,37.17708333,3,1,1
2,36.0518919,-118.6061995,22.93,23,1.82,22.60333333,37.17708333,3,1,1
3,36.0518919,-118.6061995,22.17,24,1.63,22.60333333,37.17708333,3,1,1
4,36.0518919,-118.6061995,21.23,28,0.94,22.60333333,37.17708333,3,1,1
5,36.0518919,-118.6061995,21.14,28,0.99,22.60333333,37.17708333,3,1,1
0,36.0713361,-118.6128664,24.42,31,1.69,22.63177083,37.14583333,3,1,1
1,36.0713361,-118.6128664,23.465,28,2.58,22.63177083,37.14583333,3,1,1
2,36.0713361,-118.6128664,22.945,23,1.81,22.63177083,37.14583333,3,1,1
3,36.0713361,-118.6128664,22.18,24,1.61,22.63177083,37.14583333,3,1,1
4,36.0713361,-118.6128664,21.235,28,0.93,22.63177083,37.14583333,3,1,1
5,36.0713361,-118.6128664,21.14,28,0.97,22.63177083,37.14583333,3,1,1
0,36.4688334,-118.7267627,21.385,37,0.86,20.13666667,43.59375,2,2,1
1,36.4688334,-118.7267627,20.895,32,1.4,20.13666667,43.59375,2,2,1
2,36.4688334,-118.7267627,20.68,26,0.79,20.13666667,43.59375,2,2,1
3,36.4688334,-118.7267627,19.74,29,0.69,20.13666667,43.59375,2,2,1
4,36.4688334,-118.7267627,19.385,32,0.65,20.13666667,43.59375,2,2,1
5,36.4688334,-118.7267627,18.9,31,0.47,20.13666667,43.59375,2,2,1
0,36.4657767,-118.6806507,20.39,38,1.01,18.7315625,45.77083333,2,2,1
1,36.4657767,-118.6806507,19.325,34,1.55,18.7315625,45.77083333,2,2,1
2,36.4657767,-118.6806507,19.115,28,1.02,18.7315625,45.77083333,2,2,1
3,36.4657767,-118.6806507,18.36,30,0.99,18.7315625,45.77083333,2,2,1
4,36.4657767,-118.6806507,18.095,33,0.69,18.7315625,45.77083333,2,2,1
5,36.4657767,-118.6806507,17.79,32,0.55,18.7315625,45.77083333,2,2,1
0,36.82439,-118.9409415,23.175,33,0.52,21.20375,37.98958333,2,0,0
1,36.82439,-118.9409415,22.49,30,0.91,21.20375,37.98958333,2,0,0
2,36.82439,-118.9409415,22.19,25,0.91,21.20375,37.98958333,2,0,0
3,36.82439,-118.9409415,21.46,26,0.98,21.20375,37.98958333,2,0,0
4,36.82439,-118.9409415,20.91,29,0.71,21.20375,37.98958333,2,0,0
5,36.82439,-118.9409415,20.595,28,0.62,21.20375,37.98958333,2,0,0
0,36.8057796,-118.9784425,23.62,33,0.41,21.61572917,38.14583333,2,0,0
1,36.8057796,-118.9784425,23.055,29,0.74,21.61572917,38.14583333,2,0,0
2,36.8057796,-118.9784425,22.625,25,0.73,21.61572917,38.14583333,2,0,0
3,36.8057796,-118.9784425,22,26,0.82,21.61572917,38.14583333,2,0,0
4,36.8057796,-118.9784425,21.135,29,0.68,21.61572917,38.14583333,2,0,0
5,36.8057796,-118.9784425,20.87,28,0.62,21.61572917,38.14583333,2,0,0
0,36.703279,-118.8856599,20.75,34,0.95,19.14677083,41.11458333,2,2,1
1,36.703279,-118.8856599,20.27,32,1.25,19.14677083,41.11458333,2,2,1
2,36.703279,-118.8856599,20,26,1.17,19.14677083,41.11458333,2,2,1
3,36.703279,-118.8856599,19.525,27,1.24,19.14677083,41.11458333,2,2,1
4,36.703279,-118.8856599,19.615,29,0.74,19.14677083,41.11458333,2,2,1
5,36.703279,-118.8856599,18.95,27,0.68,19.14677083,41.11458333,2,2,1
0,39.9937713,-121.7702586,28.795,25,1.62,25.95010417,31.63541667,2,0,0
1,39.9937713,-121.7702586,25.545,31,0.94,25.95010417,31.63541667,2,0,0
2,39.9937713,-121.7702586,24.355,31,1.8,25.95010417,31.63541667,2,0,0
3,39.9937713,-121.7702586,24.49,29,0.82,25.95010417,31.63541667,2,0,0
4,39.9937713,-121.7702586,23.27,33,0.45,25.95010417,31.63541667,2,0,0
5,39.9937713,-121.7702586,24.73,31,0.36,25.95010417,31.63541667,2,0,0
0,36.8352236,-118.9551088,24.735,32,0.4,22.82239583,36.69791667,2,0,0
1,36.8352236,-118.9551088,24.25,28,0.62,22.82239583,36.69791667,2,0,0
2,36.8352236,-118.9551088,23.58,23,0.52,22.82239583,36.69791667,2,0,0
3,36.8352236,-118.9551088,23.21,25,0.64,22.82239583,36.69791667,2,0,0
4,36.8352236,-118.9551088,21.95,28,0.63,22.82239583,36.69791667,2,0,0
5,36.8352236,-118.9551088,21.805,27,0.6,22.82239583,36.69791667,2,0,0
0,36.5196653,-118.685096,24.12,32,0.86,22.74666667,37.30208333,2,2,1
1,36.5196653,-118.685096,23.63,27,1.39,22.74666667,37.30208333,2,2,1
2,36.5196653,-118.685096,23.345,22,0.78,22.74666667,37.30208333,2,2,1
3,36.5196653,-118.685096,22.2,25,0.68,22.74666667,37.30208333,2,2,1
4,36.5196653,-118.685096,21.7,28,0.66,22.74666667,37.30208333,2,2,1
5,36.5196653,-118.685096,21.275,27,0.47,22.74666667,37.30208333,2,2,1
0,36.7482791,-118.9120506,22.875,32,0.77,21.12625,38.42708333,2,1,0
1,36.7482791,-118.9120506,22.45,29,1,21.12625,38.42708333,2,1,0
2,36.7482791,-118.9120506,21.92,25,0.9,21.12625,38.42708333,2,1,0
3,36.7482791,-118.9120506,21.4,26,1,21.12625,38.42708333,2,1,0
4,36.7482791,-118.9120506,21,28,0.69,21.12625,38.42708333,2,1,0
5,36.7482791,-118.9120506,20.64,26,0.63,21.12625,38.42708333,2,1,0
0,36.6813348,-118.8864929,20.72,34,0.95,19.24458333,41.10416667,2,2,1
1,36.6813348,-118.8864929,20.36,32,1.25,19.24458333,41.10416667,2,2,1
2,36.6813348,-118.8864929,20.075,26,1.14,19.24458333,41.10416667,2,2,1
3,36.6813348,-118.8864929,19.57,27,1.21,19.24458333,41.10416667,2,2,1
4,36.6813348,-118.8864929,19.64,29,0.73,19.24458333,41.10416667,2,2,1
5,36.6813348,-118.8864929,18.99,27,0.67,19.24458333,41.10416667,2,2,1
0,40.1954363,-121.8422073,28.775,25,1.21,26.6690625,29.78125,2,0,0
1,40.1954363,-121.8422073,25.125,30,1,26.6690625,29.78125,2,0,0
2,40.1954363,-121.8422073,24.28,30,1.7,26.6690625,29.78125,2,0,0
3,40.1954363,-121.8422073,24.68,28,0.75,26.6690625,29.78125,2,0,0
4,40.1954363,-121.8422073,23.19,33,0.54,26.6690625,29.78125,2,0,0
5,40.1954363,-121.8422073,24.49,32,0.46,26.6690625,29.78125,2,0,0
0,36.7168911,-118.9692741,22.965,34,0.59,21.25208333,39.92708333,2,0,0
1,36.7168911,-118.9692741,22.825,30,0.8,21.25208333,39.92708333,2,0,0
2,36.7168911,-118.9692741,22.195,25,0.6,21.25208333,39.92708333,2,0,0
3,36.7168911,-118.9692741,21.71,26,0.71,21.25208333,39.92708333,2,0,0
4,36.7168911,-118.9692741,20.88,29,0.64,21.25208333,39.92708333,2,0,0
5,36.7168911,-118.9692741,20.545,28,0.58,21.25208333,39.92708333,2,0,0
0,40.9565455,-121.9636088,26.395,31,1,25.49135417,33.90625,2,0,0
1,40.9565455,-121.9636088,24.35,34,0.55,25.49135417,33.90625,2,0,0
2,40.9565455,-121.9636088,23.835,34,0.49,25.49135417,33.90625,2,0,0
3,40.9565455,-121.9636088,24.265,37,0.6,25.49135417,33.90625,2,0,0
4,40.9565455,-121.9636088,23.42,39,0.74,25.49135417,33.90625,2,0,0
5,40.9565455,-121.9636088,24.445,35,0.21,25.49135417,33.90625,2,0,0
0,36.6510563,-118.8276016,21.07,34,0.94,19.67135417,40.92708333,2,2,1
1,36.6510563,-118.8276016,20.705,31,1.27,19.67135417,40.92708333,2,2,1
2,36.6510563,-118.8276016,20.385,26,1.08,19.67135417,40.92708333,2,2,1
3,36.6510563,-118.8276016,19.775,27,1.11,19.67135417,40.92708333,2,2,1
4,36.6510563,-118.8276016,19.78,29,0.72,19.67135417,40.92708333,2,2,1
5,36.6510563,-118.8276016,19.195,27,0.64,19.67135417,40.92708333,2,2,1
0,36.7496668,-118.8173252,21.68,32,0.96,20.27416667,38.51041667,2,2,1
1,36.7496668,-118.8173252,21.395,30,1.24,20.27416667,38.51041667,2,2,1
2,36.7496668,-118.8173252,21.01,25,1.18,20.27416667,38.51041667,2,2,1
3,36.7496668,-118.8173252,20.41,26,1.27,20.27416667,38.51041667,2,2,1
4,36.7496668,-118.8173252,20.525,27,0.74,20.27416667,38.51041667,2,2,1
5,36.7496668,-118.8173252,20.03,26,0.69,20.27416667,38.51041667,2,2,1
0,36.8082789,-118.93483,23.46,32,0.53,21.568125,37.72916667,2,0,0
1,36.8082789,-118.93483,22.9,29,0.86,21.568125,37.72916667,2,0,0
2,36.8082789,-118.93483,22.475,24,0.82,21.568125,37.72916667,2,0,0
3,36.8082789,-118.93483,21.855,25,0.9,21.568125,37.72916667,2,0,0
4,36.8082789,-118.93483,21.17,28,0.69,21.568125,37.72916667,2,0,0
5,36.8082789,-118.93483,20.9,27,0.61,21.568125,37.72916667,2,0,0
0,39.2262771,-122.8424939,26.655,26,2.61,24.51854167,40.90625,2,0,0
1,39.2262771,-122.8424939,23.51,38,1.98,24.51854167,40.90625,2,0,0
2,39.2262771,-122.8424939,22.585,49,1.11,24.51854167,40.90625,2,0,0
3,39.2262771,-122.8424939,22.795,51,0.99,24.51854167,40.90625,2,0,0
4,39.2262771,-122.8424939,22.37,48,1.42,24.51854167,40.90625,2,0,0
5,39.2262771,-122.8424939,23.005,47,1.18,24.51854167,40.90625,2,0,0
0,36.5296642,-118.6439843,23.415,33,0.87,22.1103125,38.6875,2,2,1
1,36.5296642,-118.6439843,22.96,28,1.39,22.1103125,38.6875,2,2,1
2,36.5296642,-118.6439843,22.7,23,0.78,22.1103125,38.6875,2,2,1
3,36.5296642,-118.6439843,21.57,25,0.68,22.1103125,38.6875,2,2,1
4,36.5296642,-118.6439843,21.1,28,0.66,22.1103125,38.6875,2,2,1
5,36.5296642,-118.6439843,20.63,27,0.47,22.1103125,38.6875,2,2,1
0,36.6938351,-118.9189942,22.545,34,0.78,21.0234375,39.66666667,2,2,1
1,36.6938351,-118.9189942,22.175,30,1.1,21.0234375,39.66666667,2,2,1
2,36.6938351,-118.9189942,21.73,25,0.82,21.0234375,39.66666667,2,2,1
3,36.6938351,-118.9189942,21.055,26,0.85,21.0234375,39.66666667,2,2,1
4,36.6938351,-118.9189942,20.595,29,0.67,21.0234375,39.66666667,2,2,1
5,36.6938351,-118.9189942,20.21,27,0.57,21.0234375,39.66666667,2,2,1
0,36.6166124,-118.8487127,22.94,34,0.84,21.60822917,39.61458333,2,2,1
1,36.6166124,-118.8487127,22.47,29,1.33,21.60822917,39.61458333,2,2,1
2,36.6166124,-118.8487127,22.18,24,0.78,21.60822917,39.61458333,2,2,1
3,36.6166124,-118.8487127,21.17,26,0.71,21.60822917,39.61458333,2,2,1
4,36.6166124,-118.8487127,20.69,29,0.66,21.60822917,39.61458333,2,2,1
5,36.6166124,-118.8487127,20.265,28,0.49,21.60822917,39.61458333,2,2,1
0,37.7493706,-119.8371218,24.825,26,0.61,22.54625,31.36458333,2,0,0
1,37.7493706,-119.8371218,23.23,27,0.52,22.54625,31.36458333,2,0,0
2,37.7493706,-119.8371218,23.5,24,1.14,22.54625,31.36458333,2,0,0
3,37.7493706,-119.8371218,22.805,25,0.84,22.54625,31.36458333,2,0,0
4,37.7493706,-119.8371218,22.075,24,0.27,22.54625,31.36458333,2,0,0
5,37.7493706,-119.8371218,21.735,25,0.25,22.54625,31.36458333,2,0,0
0,36.6324998,-118.8351014,21.27,35,0.92,19.87604167,41.1875,2,2,1
1,36.6324998,-118.8351014,20.86,31,1.27,19.87604167,41.1875,2,2,1
2,36.6324998,-118.8351014,20.535,26,1.02,19.87604167,41.1875,2,2,1
3,36.6324998,-118.8351014,19.85,27,1.03,19.87604167,41.1875,2,2,1
4,36.6324998,-118.8351014,19.785,29,0.71,19.87604167,41.1875,2,2,1
5,36.6324998,-118.8351014,19.23,28,0.61,19.87604167,41.1875,2,2,1
0,36.185501,-118.6281459,23.435,32,1.48,21.63385417,38.71875,2,1,0
1,36.185501,-118.6281459,22.35,29,2.23,21.63385417,38.71875,2,1,0
2,36.185501,-118.6281459,21.935,24,1.61,21.63385417,38.71875,2,1,0
3,36.185501,-118.6281459,21.075,25,1.51,21.63385417,38.71875,2,1,0
4,36.185501,-118.6281459,20.445,29,0.85,21.63385417,38.71875,2,1,0
5,36.185501,-118.6281459,20.32,29,0.84,21.63385417,38.71875,2,1,0
0,36.1280017,-118.6012003,24.92,30,1.38,23.81885417,35.53125,2,1,1
1,36.1280017,-118.6012003,24.705,26,2.21,23.81885417,35.53125,2,1,1
2,36.1280017,-118.6012003,23.965,22,1.49,23.81885417,35.53125,2,1,1
3,36.1280017,-118.6012003,23.11,24,1.33,23.81885417,35.53125,2,1,1
4,36.1280017,-118.6012003,21.82,28,0.8,23.81885417,35.53125,2,1,1
5,36.1280017,-118.6012003,21.67,28,0.76,23.81885417,35.53125,2,1,1
0,36.4049461,-118.7937079,22.545,35,0.85,21.2871875,40.88541667,2,2,1
1,36.4049461,-118.7937079,22.185,29,1.42,21.2871875,40.88541667,2,2,1
2,36.4049461,-118.7937079,21.885,24,0.79,21.2871875,40.88541667,2,2,1
3,36.4049461,-118.7937079,20.82,27,0.69,21.2871875,40.88541667,2,2,1
4,36.4049461,-118.7937079,20.36,30,0.64,21.2871875,40.88541667,2,2,1
5,36.4049461,-118.7937079,19.86,29,0.46,21.2871875,40.88541667,2,2,1
0,36.3091119,-118.7039824,21.675,35,0.99,20.2215625,42.41666667,2,2,1
1,36.3091119,-118.7039824,21.01,31,1.57,20.2215625,42.41666667,2,2,1
2,36.3091119,-118.7039824,20.685,26,1.07,20.2215625,42.41666667,2,2,1
3,36.3091119,-118.7039824,19.67,28,1.04,20.2215625,42.41666667,2,2,1
4,36.3091119,-118.7039824,19.27,31,0.68,20.2215625,42.41666667,2,2,1
5,36.3091119,-118.7039824,18.935,31,0.55,20.2215625,42.41666667,2,2,1
0,35.9821707,-118.5684207,24.705,31,1.76,22.95572917,36.41666667,3,1,1
